frame_seq,ts_ms,tick,proto_id,payload_len,header_hex,crc16_hex,frame_len
636,91400,914,0,32,11032000,AF24,40
637,91500,915,0,32,11032000,45AD,40
638,91600,916,0,32,11032000,515E,40
639,91700,917,0,32,11032000,2724,40
640,91800,918,0,32,11032000,B982,40
641,91900,919,0,32,11032000,2794,40
642,92000,920,0,32,11032000,3099,40
643,92100,921,0,32,11032000,B1C7,40
644,92200,922,0,32,11032000,155F,40
645,92300,923,0,32,11032000,78AA,40
646,92400,924,0,32,11032000,62E1,40
647,92500,925,0,32,11032000,1460,40
648,92600,926,0,32,11032000,519E,40
649,92700,927,0,32,11032000,8B96,40
650,92800,928,0,32,11032000,7C65,40
651,92900,929,0,32,11032000,CF6C,40
652,93000,930,0,32,11032000,B892,40
653,93100,931,0,32,11032000,0ACD,40
654,93200,932,0,32,11032000,B653,40
655,93300,933,0,32,11032000,D149,40
656,93400,934,0,32,11032000,18B8,40
657,93500,935,0,32,11032000,BC68,40
658,93600,936,0,32,11032000,16B0,40
659,93700,937,0,32,11032000,B1FD,40
660,94000,940,0,32,11032000,D398,40
661,94100,941,0,32,11032000,9D14,40
662,94200,942,0,32,11032000,5692,40
663,94300,943,0,32,11032000,A3E6,40
664,94400,944,0,32,11032000,92DD,40
665,94500,945,0,32,11032000,8446,40
666,94600,946,0,32,11032000,FECA,40
667,94700,947,0,32,11032000,4BB9,40
668,94800,948,0,32,11032000,0586,40
669,95000,950,1,32,4c20012000,1A17,41
670,95200,952,1,32,4c20012000,8519,41
671,95500,955,1,32,4c20012000,A95F,41
672,95700,957,1,32,4c20012000,6D0C,41
673,95900,959,1,32,4c20012000,94E9,41
674,96100,961,1,32,4c20012000,BF9C,41
675,96400,964,1,32,4c20012000,9CD1,41
676,96600,966,1,32,4c20012000,2807,41
677,96800,968,1,32,4c20012000,3F7F,41
678,97000,970,1,32,4c20012000,2561,41
679,97200,972,1,32,4c20012000,4532,41
680,97400,974,1,32,4c20012000,A154,41
681,97700,977,1,32,4c20012000,01F7,41
682,97900,979,1,32,4c20012000,B351,41
683,98100,981,1,32,4c20012000,09FA,41
684,98300,983,1,32,4c20012000,63AF,41
685,98600,986,1,32,4c20012000,8633,41
686,98800,988,1,32,4c20012000,9879,41
687,99000,990,1,32,4c20012000,1B12,41
688,99200,992,1,32,4c20012000,4FF1,41
689,99600,996,1,32,4c20012000,980A,41
690,99800,998,1,32,4c20012000,9720,41
691,100000,1000,0,32,11032000,C00A,40
692,100100,1001,0,32,11032000,FF1C,40
693,100200,1002,0,32,11032000,C0E3,40
694,100300,1003,0,32,11032000,A5A4,40
695,100400,1004,0,32,11032000,3A2D,40
696,100500,1005,0,32,11032000,E6BE,40
697,100600,1006,0,32,11032000,D800,40
698,100700,1007,0,32,11032000,C7AA,40
699,100800,1008,0,32,11032000,003A,40
700,100900,1009,0,32,11032000,F65E,40
701,101000,1010,0,32,11032000,8967,40
702,101100,1011,0,32,11032000,3A1C,40
703,101200,1012,0,32,11032000,FDCF,40
704,101300,1013,0,32,11032000,3274,40
705,101400,1014,0,32,11032000,CD39,40
706,101500,1015,0,32,11032000,10A7,40
707,101600,1016,0,32,11032000,5972,40
708,101700,1017,0,32,11032000,ECD5,40
709,101800,1018,0,32,11032000,175D,40
710,101900,1019,0,32,11032000,C5F7,40
711,102000,1020,0,32,11032000,6A64,40
712,102100,1021,0,32,11032000,8D82,40
713,102200,1022,0,32,11032000,974F,40
714,102300,1023,0,32,11032000,DA79,40
715,102400,1024,0,32,11032000,B8C3,40
716,102500,1025,0,32,11032000,E3F3,40
717,102600,1026,0,32,11032000,D52A,40
718,102700,1027,0,32,11032000,B283,40
719,102800,1028,0,32,11032000,77C3,40
720,102900,1029,0,32,11032000,5D81,40
721,103000,1030,0,32,11032000,F8BA,40
722,103100,1031,0,32,11032000,09E1,40
723,103200,1032,0,32,11032000,F706,40
724,103300,1033,0,32,11032000,626F,40
725,103400,1034,0,32,11032000,CBDD,40
726,103500,1035,0,32,11032000,40C6,40
727,103600,1036,0,32,11032000,1DBB,40
728,103700,1037,0,32,11032000,9E47,40
729,103800,1038,0,32,11032000,ECA9,40
730,103900,1039,0,32,11032000,392D,40
731,104000,1040,0,32,11032000,027C,40
732,104100,1041,0,32,11032000,397C,40
733,104200,1042,0,32,11032000,6483,40
734,104300,1043,0,32,11032000,0AFC,40
735,104400,1044,0,32,11032000,276A,40
736,104500,1045,0,32,11032000,F03C,40
737,104600,1046,0,32,11032000,158D,40
738,104700,1047,0,32,11032000,6407,40
739,104800,1048,0,32,11032000,0B9F,40
740,104900,1049,0,32,11032000,1D83,40
741,105000,1050,1,32,4c20012000,715B,41
742,105400,1054,1,32,4c20012000,7AFA,41
743,105600,1056,1,32,4c20012000,3203,41
744,105900,1059,1,32,4c20012000,8362,41
745,106100,1061,1,32,4c20012000,DE7B,41
746,106300,1063,1,32,4c20012000,5341,41
747,106600,1066,1,32,4c20012000,748E,41
748,106800,1068,1,32,4c20012000,9D46,41
749,107000,1070,1,32,4c20012000,6711,41
750,107200,1072,1,32,4c20012000,8C3B,41
751,107400,1074,1,32,4c20012000,6CD7,41
752,107700,1077,1,32,4c20012000,1187,41
753,107900,1079,1,32,4c20012000,7114,41
754,108100,1081,1,32,4c20012000,4EC1,41
755,108300,1083,1,32,4c20012000,ECED,41
756,108500,1085,1,32,4c20012000,2098,41
757,108700,1087,1,32,4c20012000,D6FA,41
758,109000,1090,1,32,4c20012000,44A9,41
759,109200,1092,1,32,4c20012000,A1B2,41
760,109400,1094,1,32,4c20012000,0604,41
761,109600,1096,1,32,4c20012000,E168,41
762,109800,1098,1,32,4c20012000,4BC5,41
763,110000,1100,0,32,11032000,673F,40
764,110100,1101,0,32,11032000,D624,40
765,110300,1103,0,32,11032000,B397,40
766,110400,1104,0,32,11032000,2FAF,40
767,110500,1105,0,32,11032000,160B,40
768,110600,1106,0,32,11032000,A4CB,40
769,110700,1107,0,32,11032000,6797,40
770,110800,1108,0,32,11032000,BE23,40
771,110900,1109,0,32,11032000,810A,40
772,111000,1110,0,32,11032000,5650,40
773,111100,1111,0,32,11032000,FA95,40
774,111200,1112,0,32,11032000,3A59,40
775,111300,1113,0,32,11032000,D2EF,40
776,111400,1114,0,32,11032000,D483,40
777,111500,1115,0,32,11032000,CCF1,40
778,111600,1116,0,32,11032000,405A,40
779,111700,1117,0,32,11032000,C158,40
780,111900,1119,0,32,11032000,EACC,40
781,112000,1120,0,32,11032000,3C2F,40
782,112100,1121,0,32,11032000,FF23,40
783,112200,1122,0,32,11032000,F9FC,40
784,112300,1123,0,32,11032000,8FFB,40
785,112400,1124,0,32,11032000,BB63,40
786,112500,1125,0,32,11032000,A389,40
787,112600,1126,0,32,11032000,91AF,40
788,112700,1127,0,32,11032000,C567,40
789,112800,1128,0,32,11032000,8944,40
790,112900,1129,0,32,11032000,057A,40
791,113000,1130,0,32,11032000,BCC5,40
792,113100,1131,0,32,11032000,7876,40
793,113200,1132,0,32,11032000,8950,40
794,113300,1133,0,32,11032000,1F84,40
795,113400,1134,0,32,11032000,01FA,40
796,113500,1135,0,32,11032000,CD74,40
797,113600,1136,0,32,11032000,053F,40
798,113800,1138,0,32,11032000,B818,40
799,113900,1139,0,32,11032000,D6CD,40
800,114000,1140,0,32,11032000,26BF,40
801,114100,1141,0,32,11032000,54E3,40
802,114200,1142,0,32,11032000,53D4,40
803,114300,1143,0,32,11032000,4C38,40
804,114400,1144,0,32,11032000,2C49,40
805,114500,1145,0,32,11032000,AC87,40
806,114600,1146,0,32,11032000,806C,40
807,114700,1147,0,32,11032000,9D4C,40
808,114800,1148,0,32,11032000,031B,40
809,114900,1149,0,32,11032000,908A,40
810,115000,1150,1,32,4c20012000,D6C3,41
811,115200,1152,1,32,4c20012000,52C9,41
812,115400,1154,1,32,4c20012000,A10A,41
813,115600,1156,1,32,4c20012000,E179,41
814,115800,1158,1,32,4c20012000,80F9,41
815,116000,1160,1,32,4c20012000,D88A,41
816,116200,1162,1,32,4c20012000,B609,41
817,116400,1164,1,32,4c20012000,6035,41
818,116600,1166,1,32,4c20012000,EB5C,41
819,117000,1170,1,32,4c20012000,77E5,41
820,117300,1173,1,32,4c20012000,6257,41
821,117500,1175,1,32,4c20012000,74BA,41
822,117700,1177,1,32,4c20012000,D1EE,41
823,118000,1180,1,32,4c20012000,9D93,41
824,118200,1182,1,32,4c20012000,B5B8,41
825,118400,1184,1,32,4c20012000,9739,41
826,118700,1187,1,32,4c20012000,8DCB,41
827,118900,1189,1,32,4c20012000,85A4,41
828,119100,1191,1,32,4c20012000,5A11,41
829,119400,1194,1,32,4c20012000,5C0D,41
830,119600,1196,1,32,4c20012000,205C,41
831,119900,1199,1,32,4c20012000,107D,41
832,120200,1202,0,32,11032000,06FE,40
833,120400,1204,0,32,11032000,2C55,40
834,120500,1205,0,32,11032000,D437,40
835,120600,1206,0,32,11032000,B831,40
836,120700,1207,0,32,11032000,6CA0,40
837,120800,1208,0,32,11032000,2918,40
838,120900,1209,0,32,11032000,00CD,40
839,121000,1210,0,32,11032000,0C48,40
840,121200,1212,0,32,11032000,DC42,40
841,121300,1213,0,32,11032000,5863,40
842,121400,1214,0,32,11032000,D5E0,40
843,121500,1215,0,32,11032000,AB6C,40
844,121600,1216,0,32,11032000,BE82,40
845,121700,1217,0,32,11032000,552B,40
846,121800,1218,0,32,11032000,911E,40
847,121900,1219,0,32,11032000,E95D,40
848,122000,1220,0,32,11032000,2083,40
849,122100,1221,0,32,11032000,F3EC,40
850,122200,1222,0,32,11032000,DDA6,40
851,122300,1223,0,32,11032000,7AA6,40
852,122500,1225,0,32,11032000,1D51,40
853,122600,1226,0,32,11032000,2112,40
854,122700,1227,0,32,11032000,3E12,40
855,122800,1228,0,32,11032000,14EA,40
856,122900,1229,0,32,11032000,5038,40
857,123000,1230,0,32,11032000,5937,40
858,123100,1231,0,32,11032000,0FEF,40
859,123200,1232,0,32,11032000,A659,40
860,123300,1233,0,32,11032000,1770,40
861,123400,1234,0,32,11032000,B14F,40
862,123500,1235,0,32,11032000,CF98,40
863,123600,1236,0,32,11032000,329E,40
864,123700,1237,0,32,11032000,508A,40
865,123800,1238,0,32,11032000,45B7,40
866,124000,1240,0,32,11032000,7C45,40
867,124100,1241,0,32,11032000,E8C9,40
868,124200,1242,0,32,11032000,B961,40
869,124300,1243,0,32,11032000,0DB7,40
870,124400,1244,0,32,11032000,62F6,40
871,124500,1245,0,32,11032000,5A47,40
872,124600,1246,0,32,11032000,FCF5,40
873,124700,1247,0,32,11032000,BE2D,40
874,124800,1248,0,32,11032000,B392,40
875,124900,1249,0,32,11032000,B3BF,40
876,125000,1250,1,32,4c20012000,D122,41
877,125200,1252,1,32,4c20012000,C22E,41
878,125400,1254,1,32,4c20012000,4CA2,41
879,125700,1257,1,32,4c20012000,D55C,41
880,125900,1259,1,32,4c20012000,033D,41
881,126100,1261,1,32,4c20012000,AC8C,41
882,126300,1263,1,32,4c20012000,50AC,41
883,126700,1267,1,32,4c20012000,B593,41
884,126900,1269,1,32,4c20012000,E488,41
885,127100,1271,1,32,4c20012000,C7F0,41
886,127300,1273,1,32,4c20012000,E34B,41
887,127500,1275,1,32,4c20012000,2422,41
888,127700,1277,1,32,4c20012000,2FD3,41
889,128100,1281,1,32,4c20012000,296D,41
890,128300,1283,1,32,4c20012000,0F4D,41
891,128500,1285,1,32,4c20012000,E02D,41
892,128800,1288,1,32,4c20012000,0131,41
893,129000,1290,1,32,4c20012000,DF06,41
894,129200,1292,1,32,4c20012000,966D,41
895,129400,1294,1,32,4c20012000,7FFF,41
896,129600,1296,1,32,4c20012000,40DC,41
897,129800,1298,1,32,4c20012000,C164,41
898,130100,1301,0,32,11032000,7907,40
899,130200,1302,0,32,11032000,8FD1,40
900,130300,1303,0,32,11032000,87EB,40
901,130400,1304,0,32,11032000,A3E4,40
902,130500,1305,0,32,11032000,BBC1,40
903,130600,1306,0,32,11032000,4C16,40
904,130700,1307,0,32,11032000,84E9,40
905,130800,1308,0,32,11032000,927E,40
906,130900,1309,0,32,11032000,F63F,40
907,131000,1310,0,32,11032000,84F0,40
908,131100,1311,0,32,11032000,50A0,40
909,131200,1312,0,32,11032000,104C,40
910,131300,1313,0,32,11032000,E134,40
911,131400,1314,0,32,11032000,F9FE,40
912,131500,1315,0,32,11032000,3682,40
913,131600,1316,0,32,11032000,9230,40
914,131700,1317,0,32,11032000,1ABC,40
915,131800,1318,0,32,11032000,2673,40
916,132100,1321,0,32,11032000,8A50,40
917,132200,1322,0,32,11032000,F78A,40
918,132300,1323,0,32,11032000,4ACA,40
919,132400,1324,0,32,11032000,1AFF,40
920,132500,1325,0,32,11032000,D2C0,40
921,132600,1326,0,32,11032000,3534,40
922,132700,1327,0,32,11032000,F77F,40
923,132900,1329,0,32,11032000,8564,40
924,133000,1330,0,32,11032000,B0F2,40
925,133100,1331,0,32,11032000,6E9F,40
926,133200,1332,0,32,11032000,1CBB,40
927,133300,1333,0,32,11032000,F4E8,40
928,133400,1334,0,32,11032000,B4BF,40
929,133500,1335,0,32,11032000,0E1F,40
930,133600,1336,0,32,11032000,7873,40
931,133700,1337,0,32,11032000,F85F,40
932,133800,1338,0,32,11032000,8239,40
933,133900,1339,0,32,11032000,E476,40
934,134000,1340,0,32,11032000,E754,40
935,134100,1341,0,32,11032000,C885,40
936,134200,1342,0,32,11032000,5DA2,40
937,134300,1343,0,32,11032000,24A4,40
938,134400,1344,0,32,11032000,E556,40
939,134500,1345,0,32,11032000,CBAB,40
940,134700,1347,0,32,11032000,5274,40
941,134800,1348,0,32,11032000,A909,40
942,134900,1349,0,32,11032000,BADB,40
943,135000,1350,1,32,4c20012000,F80A,41
944,135200,1352,1,32,4c20012000,88DC,41
945,135400,1354,1,32,4c20012000,26B8,41
946,135600,1356,1,32,4c20012000,BDFE,41
947,135900,1359,1,32,4c20012000,C797,41
948,136100,1361,1,32,4c20012000,E5A6,41
949,136300,1363,1,32,4c20012000,3155,41
950,136600,1366,1,32,4c20012000,E422,41
951,136800,1368,1,32,4c20012000,292E,41
952,137100,1371,1,32,4c20012000,4200,41
953,137300,1373,1,32,4c20012000,748B,41
954,137500,1375,1,32,4c20012000,CF22,41
955,137800,1378,1,32,4c20012000,8791,41
956,138000,1380,1,32,4c20012000,031A,41
957,138200,1382,1,32,4c20012000,1403,41
958,138400,1384,1,32,4c20012000,A6C4,41
959,138600,1386,1,32,4c20012000,0206,41
960,138800,1388,1,32,4c20012000,7408,41
961,139100,1391,1,32,4c20012000,F7B8,41
962,139300,1393,1,32,4c20012000,46E8,41
963,139500,1395,1,32,4c20012000,B7DC,41
964,139700,1397,1,32,4c20012000,7C40,41
965,139900,1399,1,32,4c20012000,C36A,41
966,140100,1401,0,32,11032000,1C74,40
967,140200,1402,0,32,11032000,B6F1,40
968,140300,1403,0,32,11032000,FB11,40
969,140400,1404,0,32,11032000,E3DD,40
970,140500,1405,0,32,11032000,D5D9,40
971,140600,1406,0,32,11032000,B708,40
972,140700,1407,0,32,11032000,9EBF,40
973,140800,1408,0,32,11032000,FF7D,40
974,140900,1409,0,32,11032000,89B8,40
975,141000,1410,0,32,11032000,C202,40
976,141100,1411,0,32,11032000,B74E,40
977,141200,1412,0,32,11032000,7D75,40
978,141300,1413,0,32,11032000,DFA0,40
979,141400,1414,0,32,11032000,D567,40
980,141500,1415,0,32,11032000,9693,40
981,141600,1416,0,32,11032000,62D3,40
982,141700,1417,0,32,11032000,626A,40
983,141800,1418,0,32,11032000,B951,40
984,141900,1419,0,32,11032000,BD9E,40
985,142000,1420,0,32,11032000,8902,40
986,142100,1421,0,32,11032000,A909,40
987,142200,1422,0,32,11032000,9F2A,40
988,142300,1423,0,32,11032000,E1F4,40
989,142400,1424,0,32,11032000,4C95,40
990,142500,1425,0,32,11032000,ADF2,40
991,142600,1426,0,32,11032000,937C,40
992,142700,1427,0,32,11032000,38FB,40
993,142800,1428,0,32,11032000,690F,40
994,142900,1429,0,32,11032000,419F,40
995,143000,1430,0,32,11032000,B602,40
996,143100,1431,0,32,11032000,CE89,40
997,143200,1432,0,32,11032000,A78D,40
998,143300,1433,0,32,11032000,F977,40
999,143400,1434,0,32,11032000,BA34,40
1000,143500,1435,0,32,11032000,423E,40
1001,143600,1436,0,32,11032000,195D,40
1002,143700,1437,0,32,11032000,CBA0,40
1003,143800,1438,0,32,11032000,4731,40
1004,143900,1439,0,32,11032000,4BAC,40
1005,144000,1440,0,32,11032000,DA9E,40
1006,144100,1441,0,32,11032000,E65E,40
1007,144200,1442,0,32,11032000,FEE0,40
1008,144300,1443,0,32,11032000,2A6E,40
1009,144400,1444,0,32,11032000,0604,40
1010,144500,1445,0,32,11032000,DCB4,40
1011,144600,1446,0,32,11032000,B3CC,40
1012,144700,1447,0,32,11032000,4823,40
1013,144800,1448,0,32,11032000,3037,40
1014,144900,1449,0,32,11032000,A1A8,40
1015,145000,1450,1,32,4c20012000,141B,41
1016,145200,1452,1,32,4c20012000,4B55,41
1017,145400,1454,1,32,4c20012000,C3BE,41
1018,145600,1456,1,32,4c20012000,D7C7,41
1019,145800,1458,1,32,4c20012000,75A7,41
1020,146000,1460,1,32,4c20012000,85EC,41
1021,146200,1462,1,32,4c20012000,F0E7,41
1022,146400,1464,1,32,4c20012000,728B,41
1023,146600,1466,1,32,4c20012000,7D7A,41
1024,146900,1469,1,32,4c20012000,D3E8,41
1025,147100,1471,1,32,4c20012000,6BE4,41
1026,147300,1473,1,32,4c20012000,3524,41
1027,147500,1475,1,32,4c20012000,CE26,41
1028,147700,1477,1,32,4c20012000,CE4E,41
1029,148000,1480,1,32,4c20012000,84A4,41
1030,148200,1482,1,32,4c20012000,C321,41
1031,148400,1484,1,32,4c20012000,B091,41
1032,148600,1486,1,32,4c20012000,778A,41
1033,148800,1488,1,32,4c20012000,591D,41
1034,149000,1490,1,32,4c20012000,4196,41
1035,149200,1492,1,32,4c20012000,47F6,41
1036,149400,1494,1,32,4c20012000,6072,41
1037,149600,1496,1,32,4c20012000,9431,41
1038,149800,1498,1,32,4c20012000,4546,41
1039,150000,1500,0,32,11032000,1ADF,40
1040,150100,1501,0,32,11032000,EE4C,40
1041,150200,1502,0,32,11032000,8F6A,40
1042,150300,1503,0,32,11032000,0D3C,40
1043,150400,1504,0,32,11032000,8809,40
1044,150500,1505,0,32,11032000,4FD8,40
1045,150600,1506,0,32,11032000,2BB8,40
1046,150700,1507,0,32,11032000,C0C3,40
1047,150800,1508,0,32,11032000,8466,40
1048,151200,1512,0,32,11032000,9B0C,40
1049,151300,1513,0,32,11032000,39E8,40
1050,151400,1514,0,32,11032000,093B,40
1051,151500,1515,0,32,11032000,F7CC,40
1052,151600,1516,0,32,11032000,F20F,40
1053,151700,1517,0,32,11032000,10DC,40
1054,151800,1518,0,32,11032000,9804,40
1055,151900,1519,0,32,11032000,58E5,40
1056,152000,1520,0,32,11032000,0474,40
1057,152100,1521,0,32,11032000,3D57,40
1058,152200,1522,0,32,11032000,79E3,40
1059,152300,1523,0,32,11032000,9449,40
1060,152400,1524,0,32,11032000,1C54,40
1061,152500,1525,0,32,11032000,CE63,40
1062,152600,1526,0,32,11032000,DF75,40
1063,152700,1527,0,32,11032000,E9C2,40
1064,152800,1528,0,32,11032000,DB71,40
1065,152900,1529,0,32,11032000,883B,40
1066,153000,1530,0,32,11032000,C2E4,40
1067,153100,1531,0,32,11032000,2484,40
1068,153200,1532,0,32,11032000,866A,40
1069,153300,1533,0,32,11032000,AC6C,40
1070,153400,1534,0,32,11032000,E225,40
1071,153500,1535,0,32,11032000,FB63,40
1072,153600,1536,0,32,11032000,4650,40
1073,153700,1537,0,32,11032000,24D3,40
1074,153800,1538,0,32,11032000,57D9,40
1075,153900,1539,0,32,11032000,A7F9,40
1076,154000,1540,0,32,11032000,C3FD,40
1077,154100,1541,0,32,11032000,FF88,40
1078,154200,1542,0,32,11032000,506B,40
1079,154300,1543,0,32,11032000,CE65,40
1080,154400,1544,0,32,11032000,E242,40
1081,154500,1545,0,32,11032000,D6AE,40
1082,154600,1546,0,32,11032000,D659,40
1083,154700,1547,0,32,11032000,03B4,40
1084,154800,1548,0,32,11032000,CF59,40
1085,154900,1549,0,32,11032000,4B5F,40
1086,155000,1550,1,32,4c20012000,A980,41
1087,155200,1552,1,32,4c20012000,1D32,41
1088,155400,1554,1,32,4c20012000,B762,41
1089,155600,1556,1,32,4c20012000,2128,41
1090,155800,1558,1,32,4c20012000,1AE5,41
1091,156000,1560,1,32,4c20012000,9BB2,41
1092,156300,1563,1,32,4c20012000,79FE,41
1093,156500,1565,1,32,4c20012000,246A,41
1094,156700,1567,1,32,4c20012000,A0DB,41
1095,156900,1569,1,32,4c20012000,48B0,41
1096,157100,1571,1,32,4c20012000,DBAC,41
1097,157300,1573,1,32,4c20012000,B384,41
1098,157600,1576,1,32,4c20012000,5087,41
1099,157800,1578,1,32,4c20012000,949F,41
1100,158000,1580,1,32,4c20012000,01DF,41
1101,158200,1582,1,32,4c20012000,3165,41
1102,158400,1584,1,32,4c20012000,C40D,41
1103,158700,1587,1,32,4c20012000,24DA,41
1104,158900,1589,1,32,4c20012000,5133,41
1105,159100,1591,1,32,4c20012000,8C51,41
1106,159300,1593,1,32,4c20012000,CF15,41
1107,159500,1595,1,32,4c20012000,93F3,41
1108,159700,1597,1,32,4c20012000,A480,41
1109,160000,1600,0,32,11032000,244D,40
1110,160100,1601,0,32,11032000,A498,40
1111,160200,1602,0,32,11032000,9790,40
1112,160300,1603,0,32,11032000,ECBE,40
1113,160500,1605,0,32,11032000,EA3C,40
1114,160600,1606,0,32,11032000,BB55,40
1115,160800,1608,0,32,11032000,F97D,40
1116,160900,1609,0,32,11032000,AEAF,40
1117,161000,1610,0,32,11032000,8284,40
1118,161100,1611,0,32,11032000,75A1,40
1119,161200,1612,0,32,11032000,366F,40
1120,161300,1613,0,32,11032000,04D3,40
1121,161400,1614,0,32,11032000,EB82,40
1122,161500,1615,0,32,11032000,285D,40
1123,161600,1616,0,32,11032000,B092,40
1124,161700,1617,0,32,11032000,EDE3,40
1125,161800,1618,0,32,11032000,7D95,40
1126,161900,1619,0,32,11032000,852F,40
1127,162000,1620,0,32,11032000,3E42,40
1128,162100,1621,0,32,11032000,0DA5,40
1129,162200,1622,0,32,11032000,EC11,40
1130,162300,1623,0,32,11032000,57B1,40
1131,162400,1624,0,32,11032000,B7A2,40
1132,162500,1625,0,32,11032000,D431,40
1133,162600,1626,0,32,11032000,FB66,40
1134,162700,1627,0,32,11032000,64D8,40
1135,162800,1628,0,32,11032000,E39C,40
1136,162900,1629,0,32,11032000,0D1B,40
1137,163000,1630,0,32,11032000,9C7D,40
1138,163100,1631,0,32,11032000,44A4,40
1139,163200,1632,0,32,11032000,6860,40
1140,163400,1634,0,32,11032000,3E5E,40
1141,163600,1636,0,32,11032000,9274,40
1142,163700,1637,0,32,11032000,41E5,40
1143,163800,1638,0,32,11032000,4039,40
1144,163900,1639,0,32,11032000,AEBD,40
1145,164100,1641,0,32,11032000,3FDB,40
1146,164200,1642,0,32,11032000,60A1,40
1147,164300,1643,0,32,11032000,B45D,40
1148,164400,1644,0,32,11032000,ABC8,40
1149,164600,1646,0,32,11032000,B2C9,40
1150,164800,1648,0,32,11032000,10A6,40
1151,164900,1649,0,32,11032000,F74A,40
1152,165000,1650,1,32,4c20012000,184A,41
1153,165200,1652,1,32,4c20012000,4431,41
1154,165400,1654,1,32,4c20012000,E5BF,41
1155,165600,1656,1,32,4c20012000,A17C,41
1156,165800,1658,1,32,4c20012000,2F13,41
1157,166000,1660,1,32,4c20012000,530D,41
1158,166300,1663,1,32,4c20012000,1925,41
1159,166600,1666,1,32,4c20012000,13A8,41
1160,166900,1669,1,32,4c20012000,670F,41
1161,167100,1671,1,32,4c20012000,6C2E,41
1162,167300,1673,1,32,4c20012000,7488,41
1163,167500,1675,1,32,4c20012000,679B,41
1164,167800,1678,1,32,4c20012000,B653,41
1165,168100,1681,1,32,4c20012000,450B,41
1166,168300,1683,1,32,4c20012000,4011,41
1167,168500,1685,1,32,4c20012000,04E0,41
1168,168700,1687,1,32,4c20012000,558A,41
1169,168900,1689,1,32,4c20012000,3D5D,41
1170,169100,1691,1,32,4c20012000,4B5E,41
1171,169300,1693,1,32,4c20012000,BF31,41
1172,169500,1695,1,32,4c20012000,48D1,41
1173,169700,1697,1,32,4c20012000,98E2,41
1174,169900,1699,1,32,4c20012000,F69C,41
1175,170100,1701,0,32,11032000,12E6,40
1176,170200,1702,0,32,11032000,A5F7,40
1177,170400,1704,0,32,11032000,0A28,40
1178,170500,1705,0,32,11032000,82B4,40
1179,170600,1706,0,32,11032000,E638,40
1180,170700,1707,0,32,11032000,61E2,40
1181,170800,1708,0,32,11032000,A803,40
1182,170900,1709,0,32,11032000,D1B0,40
1183,171200,1712,0,32,11032000,5036,40
1184,171300,1713,0,32,11032000,8C67,40
1185,171400,1714,0,32,11032000,F934,40
1186,171600,1716,0,32,11032000,0AFA,40
1187,171700,1717,0,32,11032000,8F9C,40
1188,171800,1718,0,32,11032000,36D1,40
1189,171900,1719,0,32,11032000,7BA5,40
1190,172000,1720,0,32,11032000,6236,40
1191,172100,1721,0,32,11032000,67AE,40
1192,172200,1722,0,32,11032000,B587,40
1193,172300,1723,0,32,11032000,1883,40
1194,172400,1724,0,32,11032000,4042,40
1195,172500,1725,0,32,11032000,A177,40
1196,172600,1726,0,32,11032000,0AB6,40
1197,172700,1727,0,32,11032000,7B08,40
1198,172800,1728,0,32,11032000,F6E3,40
1199,173000,1730,0,32,11032000,04C0,40
1200,173100,1731,0,32,11032000,0577,40
1201,173200,1732,0,32,11032000,B609,40
1202,173300,1733,0,32,11032000,B83D,40
1203,173400,1734,0,32,11032000,E9DC,40
1204,173500,1735,0,32,11032000,8DB5,40
1205,173600,1736,0,32,11032000,3BD0,40
1206,173700,1737,0,32,11032000,B29E,40
1207,173800,1738,0,32,11032000,9C57,40
1208,173900,1739,0,32,11032000,D181,40
1209,174000,1740,0,32,11032000,8AF3,40
1210,174200,1742,0,32,11032000,C0CA,40
1211,174400,1744,0,32,11032000,9D73,40
1212,174600,1746,0,32,11032000,3252,40
1213,174700,1747,0,32,11032000,003B,40
1214,174800,1748,0,32,11032000,BCA9,40
1215,174900,1749,0,32,11032000,744D,40
1216,175000,1750,1,32,4c20012000,2078,41
1217,175200,1752,1,32,4c20012000,C55D,41
1218,175400,1754,1,32,4c20012000,F6E1,41
1219,175600,1756,1,32,4c20012000,BBDB,41
1220,175800,1758,1,32,4c20012000,5E87,41
1221,176000,1760,1,32,4c20012000,F9A1,41
1222,176300,1763,1,32,4c20012000,1153,41
1223,176500,1765,1,32,4c20012000,E48A,41
1224,176700,1767,1,32,4c20012000,BD19,41
1225,176900,1769,1,32,4c20012000,EBDC,41
1226,177100,1771,1,32,4c20012000,A5E9,41
1227,177300,1773,1,32,4c20012000,C06E,41
1228,177500,1775,1,32,4c20012000,8689,41
1229,177800,1778,1,32,4c20012000,952E,41
1230,178000,1780,1,32,4c20012000,E88D,41
1231,178200,1782,1,32,4c20012000,293F,41
1232,178400,1784,1,32,4c20012000,E8A3,41
1233,178600,1786,1,32,4c20012000,955E,41
1234,178800,1788,1,32,4c20012000,B3FC,41
1235,179000,1790,1,32,4c20012000,B954,41
1236,179200,1792,1,32,4c20012000,13A8,41
1237,179400,1794,1,32,4c20012000,EEEF,41
1238,179600,1796,1,32,4c20012000,951B,41
1239,179800,1798,1,32,4c20012000,C661,41
1240,180000,1800,0,32,11032000,A965,40
1241,180100,1801,0,32,11032000,CAA0,40
1242,180200,1802,0,32,11032000,47C2,40
1243,180300,1803,0,32,11032000,F55F,40
1244,180400,1804,0,32,11032000,9EFD,40
